movie_id,budget,homepage,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,overview_clean,genres_clean,cast_clean,crew_clean,keywords_clean,original_language_full
6435,75000000,,Practical Magic,15.142701,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Fortis Films"", ""id"": 4258}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Stargate Studios"", ""id"": 55474}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-10-16,46683377,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","For two sisters from a family of witches, falling in love is the trickiest spell of all.",Practical Magic,6.3,338,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line."," Drama, Comedy, Fantasy"," Sandra Bullock, Nicole Kidman, Evan Rachel Wood, Goran Visnjic",Director: Griffin Dunne," curse, love, sorcery, family curse, witch, magic",English
137106,60000000,http://www.thelegomovie.com,The Lego Movie,59.547928,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros. Animation"", ""id"": 2785}, {""name"": ""LEGO"", ""id"": 4081}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Animal Logic"", ""id"": 8089}, {""name"": ""Warner Animation Group"", ""id"": 25120}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-02-06,469160692,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The story of a nobody who saved everybody.,The Lego Movie,7.5,3070,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together."," Family, Fantasy, Comedy, Animation, Adventure"," Chris Pratt, Will Ferrell, Elizabeth Banks, Will Arnett",Director: Christopher Miller," toys, falling in love, creativity, duringcreditsstinger, different worlds, lego, friendship, part live action, father son relationship, batman, based on toy, super powers",English
10040,0,,Miss Congeniality 2: Armed and Fabulous,19.998581,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Fortis Films"", ""id"": 4258}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-03-11,0,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",You might feel a little prick,Miss Congeniality 2: Armed and Fabulous,5.3,425,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI."" But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted."," Action, Comedy"," Sandra Bullock, Regina King, Enrique Murciano, William Shatner",Director: John Pasquin," press conference, fbi agent, miss america, ransom, ship",English
6278,60000000,,Reign of Fire,27.615108,"[{""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""World 2000 Entertainment"", ""id"": 7692}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Tripod Entertainment"", ""id"": 22902}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-07-12,43061982,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fight Fire With Fire,Reign of Fire,6.0,669,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive."," Fantasy, Action, Adventure"," Christian Bale, Matthew McConaughey, Izabella Scorupco, Gerard Butler",Director: Rob Bowman," evolution, dragonslayer, fire repellent, tunnel construction, iodine, drilling, theatre audience, animated map, dragon, fire chief",English
82682,60000000,http://gangstersquad.warnerbros.com/,Gangster Squad,29.041198,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Langley Park Production"", ""id"": 8057}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-10,105200903,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",No Names. No Badges. No Mercy.,Gangster Squad,6.2,1778,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart."," Drama, Crime, Thriller, Action"," Josh Brolin, Ryan Gosling, Nick Nolte, Emma Stone",Director: Ruben Fleischer," gangster, los angeles",English
17610,60000000,,Year One,25.293538,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Ocean Pictures"", ""id"": 7433}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-18,62357900,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Meet your ancestors,Year One,4.6,524,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world."," Comedy, Adventure"," Jack Black, Michael Cera, Olivia Wilde, Oliver Platt",Director: Harold Ramis," prehistoric times, stone age, prehistoric adventure, slavery, duringcreditsstinger, cavemen, prehistoric man, circumcision, temple, hebrews",English
22954,60000000,http://invictusmovie.warnerbros.com,Invictus,23.85119,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Revelations Entertainment"", ""id"": 906}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Liberty Pictures (II)"", ""id"": 76466}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-12-10,122233971,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",His people needed a leader. He gave them a champion.,Invictus,7.0,1125,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match."," Drama, History"," Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng",Director: Clint Eastwood," south africa, racism, nelson mandela, rugby, stadium, duringcreditsstinger, president, nation, apartheid, poverty, celebration, sport",English
16995,60000000,http://www.stateofplaymovie.net/,State of Play,21.685719,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Andell Entertainment"", ""id"": 1683}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-04-17,87784194,127.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Find The Truth,State of Play,6.7,484,"Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.", Action," Russell Crowe, Ben Affleck, Rachel McAdams, Robin Wright",Director: Kevin Macdonald," detective, congress, blog, conspiracy of murder, reporter, assassination, corruption, editor-in-chief, election campaign, government, thriller, assassin, politics, murder, journalist, newspaper",English
16558,78146652,http://www.universalstudiosentertainment.com/duplicity/,Duplicity,13.630049,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Laura Bickford Productions"", ""id"": 5163}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Medienproduktion Poseidon Filmgesellschaft"", ""id"": 27317}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-19,60000000,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Outwit. Outspy. Outsmart. Outplay. Then get out.,Duplicity,5.7,201,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.," Crime, Comedy, Romance"," Clive Owen, Julia Roberts, Paul Giamatti, Tom Wilkinson",Director: Tony Gilroy, spy,English
9849,65000000,,My Favorite Martian,6.80692,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-02-11,36850101,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The martian has landed. There goes the neighborhood.,My Favorite Martian,5.1,80,"News producer, Tim O'Hara gets himself fired for unwillingly compromising his bosses' daughter during a live transmission. A little later, he witnesses the crashing of a small Martian spacecraft, realizing his one-time chance of delivering a story that will rock the earth. Since Tim took the original but scaled-down spaceship with him, the Martian follows him to retrieve it."," Drama, Family, Comedy, Science Fiction"," Jeff Daniels, Elizabeth Hurley, Daryl Hannah, Christopher Lloyd",Director: Donald Petrie," martian, based on tv series, fish out of water, alien",English
5820,60000000,,The Sentinel,15.352807,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Sentinel Productions"", ""id"": 28537}, {""name"": ""Furthur Films"", ""id"": 33433}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-04-19,77920346,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","In 141 years, there's never been a traitor in the Secret Service.... Until Now.",The Sentinel,5.8,225,A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.," Thriller, Crime, Action"," Michael Douglas, Kiefer Sutherland, Eva Longoria, Martin Donovan",Director: Clark Johnson," agent, usa president",English
16866,70000000,http://www.sonypictures.com/movies/planet51/,Planet 51,23.661071,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Ilion Animation Studios"", ""id"": 5653}, {""name"": ""Hand Made Films"", ""id"": 12297}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-11-19,104945765,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Something strange is coming to their planet...Us!,Planet 51,5.6,556,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being."," Family, Science Fiction, Comedy, Animation, Adventure"," Dwayne Johnson, Seann William Scott, Jessica Biel, Justin Long",Director: Marcos Martínez," alien, spaceship, duringcreditsstinger, alien planet, flying saucer, planet, alien life-form",English
201,60000000,,Star Trek: Nemesis,21.605533,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-13,67312826,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A generation's final journey... begins.,Star Trek: Nemesis,6.1,479,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself."," Thriller, Science Fiction, Action, Adventure"," Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton",Director: Stuart Baird," telepathy, assassination, senate, self sacrifice, clone, romulus, android, federation, enterprise-e, weapon, romulans, space opera, ambush, starfleet",English
11775,60000000,,Intolerable Cruelty,22.620125,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Alphaville Productions"", ""id"": 6556}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-02,119940815,100.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",They can't keep their hands off each others assets.,Intolerable Cruelty,5.8,391,A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.," Crime, Comedy, Romance"," George Clooney, Catherine Zeta-Jones, Edward Herrmann, Geoffrey Rush",Director: Joel Coen," infidelity, court, tycoon, hitman, lawyer, fetish, california, assassin, divorce, inheritance, satire",English
